-0.000622663,1.04566,
-0.00444751,1.03742,
-0.00456232,0.988095,
0.00418,0.925616,
-0.0129108,1.11991,
-0.00796574,1.05336,
-0.00835211,1.04595,
-0.0028957,0.996628,
-0.000956491,0.968951,
-0.0151358,1.06948,
-0.0126826,1.01811,
0.00116472,0.950863,
0.00546628,0.946321,
-0.00833351,1.04299,
-0.00586866,1.0609,
-0.00601583,1.03267,
-0.00548487,1.01114,
0.00876948,0.908107,
-0.0116062,1.06202,
-0.00329148,0.980955,
