"2pt[00]",1.0,0.0262561996325,0.0143821232686,-0.000921062209334,-0.133082280151,0.0471984723075,-0.131732569768,-0.0324837304523,-0.0169982476776,-0.0937477804484,0.102794028845,-0.028792753264,-0.0696856349371,0.0375084559492,0.104765204031,0.115500943854,0.073062966168,-0.0859500261162,-0.105823250608,-0.00577062400783,-0.208390335027,0.0778548692163,-0.0109077614976,-0.116416661177,-0.0677422468848,-0.0359968050447,0.0396470837683,-0.0616965448963,-0.05163793611,0.0784023850456,-0.0879081376129,-0.0256197256346,0.238105128303,-0.132189997744,0.0277210429509,0.000250540297197,0.0709557766776,0.0632060427272,-0.213490928729,-0.0450979566022,-0.0115355718709,-0.120682649316,0.199860985881,0.0256817505659,0.0623730701693,0.0543077738931,-0.0376669517137,0.0842703225389,-0.0463962489169,-0.08753623078,-0.017835427368,-0.0451600227348,-0.165329473323,0.0768150959994,-0.095984655034,0.00804460777609,0.0994280263168,0.0494395346261,0.232443415876,-0.126974151665,-0.0637090803447,-0.00203624143687,-0.0821671925197,0.117921529687,0.0398533920614,-0.0232053747163,0.0140452240492,-0.0669260713199,0.148788698884,-0.0501647705209,-0.0523653376064,0.0615502911999,0.0587204751875,-0.0593619425049,0.0128304181475,-0.0709956350344,-0.0093336380656,-0.102465800551,-0.0370321257945,0.0372907132785,-0.205048470144,0.021103437155,-0.0545560501798,-0.0924161350886,0.0446112924061,0.0888688721962,0.067198162005,0.0307182268775,0.00045722076434,-0.0666488545579,0.146238478348,-0.0826200184722,-0.0624806003897,-0.015386665835,-0.165693166962,0.0494267350764,-0.0925243956898,-0.0125185728093,0.0328835468541,0.0266167195709
"2pt[01]",1.0,0.0384367393319,0.0181934824081,-0.0568370690444,0.00841250633122,0.141454870472,-0.022788738457,0.0292460995247,0.146416872038,-0.0819343399598,0.00274141127476,-0.0108328054044,-0.0663580415527,0.00344192038259,-0.092722121859,-0.0653565006207,0.0717565413283,-0.0587061694636,0.0738531887831,-0.0397020454046,-0.118629204318,-0.0867838979404,-0.200278435131,-0.204977848114,-0.0306939669406,-0.0972442950837,0.0844697097689,-0.0470729562711,-0.0994329613332,-0.141681166272,-0.135132074388,-0.0374324781594,-0.0249222356208,0.0177174414238,0.0856352863871,0.101560715425,-0.161878135987,0.0105121043433,-0.0296906569403,-0.002441256961,0.0712482620896,-0.126588594356,0.0176999797842,0.0341551048482,0.112648639166,-0.0039669929576,-0.0515502467187,0.0144425505425,0.170102226008,0.0933885602093,0.201544198801,0.15187095084,0.142285464255,0.0232733151592,-0.028902198635,0.0401978052954,0.22252716864,-0.0308664750558,0.0633286178243,-0.108546102531,0.0650987692525,0.13506223939,-0.0393008568928,0.0586682265723,-0.11040265037,-0.0219844785806,0.10867245925,-0.0267000650424,0.043206919422,-0.0860956144776,-0.21855138509,-0.133759374216,-0.120083575836,-0.10025478735,0.0321099022841,-0.103582335114,0.0108128121503,-0.239459841026,-0.122960903034,-0.0737033663104,-0.144966954732,-0.0914259801098,0.10213009295,-0.00485841548588,0.0636170858791,-0.168442910272,-0.0718284033069,0.0577793346006,-0.0245870196186,-0.00374198698095,0.0251217764754,-0.0514540467687,0.150545340985,0.0262420093578,0.0162347824585,0.158123516678,0.00415006709695,-0.0580825975886,0.0273049356984,0.042677583992
"2pt[02]",1.0,-0.177221420287,0.141911677281,0.0825166553526,-0.0425237379828,-0.174006810175,0.202346926803,-0.170327989689,0.00552260697677,-0.0267392997469,-0.101962054346,0.0871758184705,0.0226834608006,0.0443528002278,-0.00965610602636,-0.0864630081864,-0.0733945463111,-0.02925512671,-0.169365328953,0.144749514728,-0.158625806493,-0.0340817680115,0.0654410140355,-0.004892770674,0.0750113911315,0.16821284816,-0.205548621772,0.134670040722,0.0151380431803,-0.202280204728,0.170303251438,0.119131618904,-0.0984663817099,0.237961061545,0.0486660918406,-0.178725290621,0.190161853614,-0.150457324792,-0.0478848385075,-0.0254100585601,-0.134256826545,-0.0821346299475,0.0250147306639,0.00155412683786,0.00768192835715,0.0562014301915,-0.0361294151127,0.0371326502789,-0.200442101961,0.0304095134803,-0.09873562186,-0.0162184785848,-0.114109715081,0.0834224422808,-0.0872963825996,0.222924460419,-0.0849714488188,0.102162275966,0.0230975618488,-0.165160264535,-0.0701827753341,0.0782431217418,-0.187383044371,-0.0396993744284,0.103050810508,-0.206175554348,0.065165428817,0.221136600351,-0.12719444704,0.139345719657,0.144679600584,-0.214292685267,-0.00337843820656,0.0668721127616,-0.0432489525431,0.0200799591021,0.133825147,-0.0235132824508,0.0378601997943,-0.0663671724875,-0.0487687459978,0.0155456507971,-0.0701873388763,-0.0632856865942,-0.0895382418035,-0.0422245580656,-0.0198762620403,0.0635094206291,0.0680181867712,0.0824589862017,-0.118960123135,0.0165089604748,-0.0903389606992,-0.134819083108,0.189237841536,-0.149571931843,-0.0605699940485,0.122801548335,0.125605691119,-0.181759990041
"2pt[03]",1.0,-0.022792648811,-0.0578467556568,-0.120204176124,-0.0969774660716,0.00516166912462,-0.0127305619684,0.0807174838926,0.144111221656,-0.0145387209754,0.0438695693016,0.062053260062,-0.0992572910398,-0.0901987334797,-0.0616514477602,0.0501136287739,-0.266883772082,-0.0168191690454,0.138573608717,-0.020378434109,0.0737339698229,-0.031812144976,0.015470901493,-0.15914935002,-0.214225925063,-0.0321946514876,0.0584491542556,0.0734637878535,0.160250918773,0.0244789886769,-0.17708898263,-0.160180846622,-0.00127556811251,0.0227149631099,0.102753351983,0.0685862494238,0.0179906247758,-0.12691483943,0.0172363933086,0.193580980324,0.132238287652,-0.0794370387958,-0.0990209607844,0.046501929065,-0.020035470877,0.00951111404216,0.0449454682096,0.123743442714,-0.201929133306,0.0600166947314,-0.0995606028035,0.0984067041955,-0.13184627816,0.102885792278,0.047473927839,0.0198125618096,-0.0646163465413,-0.00986308276487,-0.114905225057,-0.102189025511,0.163933094568,0.202951585738,0.0877405531803,-0.073196606929,-0.0675387955309,0.0249441309512,0.0194783905939,0.00630664354504,-0.0188530504995,-0.127339174732,-0.101727584474,0.0458031337028,0.122678991723,0.073093671586,-0.0591687262806,-0.0128198102646,-0.273960975046,-0.143461227425,0.042238609034,-0.0490230938987,0.117369695952,-0.0211832644823,0.0660814837019,0.0406326070749,-0.297414207657,0.0594967651617,-0.0603002808443,-0.117845839232,-0.0306563927783,0.0535442781058,0.113190770724,-0.0209537285662,0.0917689724461,0.0831049663945,-0.0557633626032,0.0368587885211,-0.0800126529142,-0.105903063397,-0.0268608765917,-0.045383218904
"2pt[04]",1.0,-0.223291404525,-0.0481127870727,0.10716005456,-0.047756262635,-0.0127179980226,0.0287857361372,0.0383828109131,-0.134744298586,0.0108010902244,0.00618937408755,-0.268450514417,0.0316857055303,0.166368284407,-0.147470610823,-0.0497780456183,0.132026126297,-0.00166086408944,-0.15416063058,0.0581624119425,-0.0746382631838,0.0419049289404,0.0321579462964,0.0035180282993,-0.085923251404,-0.078708049591,0.207903962288,0.000235817273211,-0.0303422659484,0.0809264204977,-0.108972228206,0.03325487405,-0.061457412331,0.0386774061594,0.0203514161545,-0.0161224305972,0.179620886871,-0.208348851535,-0.118292331206,0.192800803422,-0.0626316036257,0.0334064596872,0.0197483287543,0.155473447723,-0.167835818339,0.0453476757078,-0.0659810149896,-0.04535754905,0.0988843673251,0.0425420159963,-0.173465841218,-0.0610935116677,0.166161516236,-0.028299720292,-0.156878966267,0.0333566614375,-0.0343145220384,0.0184813419455,-0.0162593767012,0.0322345895491,-0.154544173512,0.198128594595,0.00650036124847,-0.226212626591,0.157999202607,0.0502554391574,0.0628642932705,-0.003977536354,0.0903437117449,0.108779541689,-0.0513692381546,0.0213115036992,-0.0018435702424,-0.0587698221378,0.195231450989,-0.115493002347,-0.0840626782154,-0.0301516403775,-0.00113542996156,-0.031897842218,-0.137635950818,0.0780552522647,-0.09099618398,-0.0466648378337,0.103096105629,0.050986353229,-0.198325550426,0.186329194087,0.0338065466054,-0.250222297396,0.0951407838051,-0.042838591329,-0.120366547165,0.0889006998167,-0.0214258991962,0.0119521119321,-0.0761664751465,0.105855019973,-0.0126522390019,-0.248402149394
"2pt[05]",1.0,0.0328214682277,-0.0172755617096,0.0759960966125,-0.0415290387012,-0.109090750162,-0.0834077496134,-0.139755177546,0.10296627796,-0.0212131391005,-0.129434101787,0.0838100161472,-0.000174932666498,-0.0522587202465,-0.0527638219156,-0.112853197118,0.0850431882821,-0.161934010661,-0.13341046092,0.038128960422,0.0960583624003,-0.0883880879823,-0.0560141596247,0.046275972714,0.124911222548,0.0819580554083,0.0291471782024,-0.0440387852033,-0.044424005616,0.0037009183346,-0.104165267417,-0.0341055603749,0.0198304382978,-0.0110651581322,-0.0533253690329,0.0568158566278,-0.0524292650006,0.0867275499328,-0.0999155580272,0.0370494299472,-0.067366193697,-0.041781141206,-0.101691070908,0.0464201124244,0.0326745221344,0.116845415102,-0.0653682463175,0.0303574699499,-0.00975766292931,0.176828987048,0.0574124005312,0.147045463828,0.111630782739,0.0688367338074,-0.0847637172822,0.115271729611,-0.00421942715247,0.0286742313725,-0.0977465378651,-0.149419443191,-0.00178208464819,0.00629082141109,-0.245225076516,0.120231541087,0.0192743205003,0.0431522925575,-0.0728099395061,-0.047180819702,0.0349034072639,-0.0277082456053,-0.200664412312,-0.0494463977797,-0.0238632068004,-0.122810020845,-0.0112301592908,0.104318468494,0.304886373878,0.0893998899883,-0.0273758775986,0.0208470431328,0.0844127574806,-0.0643176451721,-0.120998962354,-0.117228492492,0.132343942577,-0.0495044879898,-0.0317904994156,0.00408543597733,0.0440876666731,-0.0162677087202,-0.130562541227,-0.0984772866743,0.100256231209,-0.159188779418,-0.0700744993525,-0.0669476791894,-0.0453556573623,0.0508387689939,-0.00423906276427,-0.0134688713098
"2pt[06]",1.0,0.0349174988655,0.20445904241,0.065698961627,0.00194265994648,0.0310073019061,-0.0876252900477,-0.201513257816,0.00337913737207,-0.153301029584,-0.0685791994289,-0.102957934056,-0.0417198788878,-0.1627680596,0.0543272947862,0.0731812376544,-0.114096927517,0.138888921436,0.000748555665675,0.11893482387,0.0481095620602,-0.0731116060595,0.063241296789,-0.0878882711476,-0.110531629136,-0.0231366916606,-0.172376102125,-0.00672215111273,-0.13087262745,0.0585776412589,-0.0231992076671,0.0524780437511,0.118231174516,0.165684862044,0.166924499114,-0.00307901154871,0.0514051079275,0.0311560235903,-0.0455235736087,0.087764325751,-0.131664104183,-0.0253284885604,-0.0234244062095,-0.0405264334514,-0.147792408439,-0.18862520407,-0.127389453656,0.0822714389464,0.0995634325393,0.0213236698237,0.018744058549,0.116947771633,-0.0675451380372,0.0987604745907,-0.136065888518,-0.26513652661,-0.0756622943857,-0.137966129513,-0.0225895599121,-0.0637193264232,-0.121634102987,0.0716830620422,0.0674167794945,0.0083030609236,0.11806124565,0.130142920982,0.279546671481,0.17035048912,0.185137036111,-0.00200847753829,0.0925502068676,-0.0430162489175,-0.132679547665,-0.0487889382727,-0.189854668417,-0.108483633229,-0.169403574538,-0.208982489504,-0.0104425641712,-0.0985797716977,0.0372922651387,0.0821235577535,-0.015547397441,0.139937962946,-0.0631922993812,0.148873015057,0.0357485699361,-0.0488884884497,-0.0255972685383,-0.0131913480903,-0.0785435118476,-0.101408111661,-0.0393200557519,-0.153566697914,-0.120250882199,0.0307185085234,-0.0357809096481,0.065538603089,0.186411846992,0.0501653837055
"2pt[07]",1.0,-0.0169742647351,0.136594955336,0.1421546864,-0.120273414925,-0.00145467844146,-0.0862496826398,-0.0535859120154,-0.0763350845795,-0.165247422179,-0.121411872234,-0.0492345448731,0.0335219336808,-0.223189914024,0.148858350626,-0.0397808919866,-0.16788623304,0.123521644675,0.00555935042324,0.128466296171,0.187010070796,0.158890652554,0.0215033770363,0.140152346688,-0.0878574429286,-0.0944927466406,0.0740696655981,-0.147771342729,-0.0388908758309,-0.0983493789685,-0.275400708896,0.105407077458,-0.0460272817754,-0.0106616002108,0.0554164174562,-0.0574673149071,0.00504145940333,-0.0422065198819,0.0943817848793,-0.0774308166106,0.107474293354,0.00412426952482,-0.0835783722071,0.120679700844,-0.141491372404,-0.0486792725785,0.144665622743,-0.17022011983,0.0604211626974,-0.0559525263851,-0.0714860467932,-0.0295037901988,0.0218400667991,-0.0952779797359,0.1668345112,0.00962644920766,0.00609259631755,0.14277293534,-0.0633629108482,0.0584401723991,0.0879672592139,-0.112506729804,-0.0302780736815,-0.0671934708969,-0.0684761983403,-0.102066056703,0.0403446213184,0.0321502436592,-0.0804367193814,0.159970598172,-0.190923899769,-0.0239736011596,-0.0381308968559,-0.0495363613298,0.103887981442,-0.0837698567322,-0.103802028632,0.10818361351,0.0168659722672,0.153564385966,0.183301171367,0.124110158466,-0.010685023098,0.0733139720702,-0.181120351651,-0.116321266151,0.127698270377,-0.19913431936,0.0531384176698,-0.0351197615192,-0.102807139496,-0.149158599879,-0.0557054523691,-0.0191103106805,-0.0427547567775,-0.0236672196183,-0.127945153919,0.116806286878,0.12416908834,-0.0224460796284
"2pt[08]",1.0,-0.0283950003219,0.164063444925,0.222358441664,-0.0959157577929,0.0285793773894,-0.00589436416688,-0.0131510139525,-0.0392921089874,0.0851098039272,-0.141367523648,0.073889039222,-0.167223811244,-0.0874002700665,-0.00811252635959,-0.144602565653,0.0583281934109,0.0302873881504,-0.104253824065,0.007031482639,0.0501488565527,-0.207866602545,0.145469435994,-0.0376680605151,-0.134176648831,0.212127205762,-0.221152239858,-0.0827072649961,0.0354575221686,-0.175477773124,-0.106734299413,-0.0566214004185,-0.0618513216659,0.0451612653528,0.150280789864,-0.102840441974,0.0832270956983,-0.0308767813153,-0.118125879591,0.256762169021,-0.189188827961,0.134660648707,0.107530306989,0.00617506364252,0.0117809932142,-0.0436081066344,-0.0634609063901,0.0338334148946,0.0383981046422,-0.0783065574849,0.255628723394,-0.116610006167,-0.0120118407794,0.0171718985232,-0.163395149327,-0.0791979832793,-0.0505689849471,-0.071059537573,0.0708554044172,0.145659576169,-0.244578060167,0.28856003016,-0.0680334462186,-0.0434748528922,0.152309389961,-0.072214084965,0.126329230415,0.0291452225877,0.0571227711496,-0.0974718430419,-0.0429411231061,-0.123236392523,0.102789694502,-0.13751699451,-0.193761423044,0.190640645743,-0.264746813251,-0.0275992126528,0.098841212791,-0.263927875691,0.0436889044843,0.0609098744995,-0.109630038218,0.0813901757246,0.0790751097043,-0.0448056259044,0.0189255786535,-0.0921078692085,-0.0988973586377,0.0211443392771,-0.134785776825,0.0347124698836,-0.0131147446157,0.00279766280372,-0.0520275151321,0.0760396917867,-0.0818338653817,0.205792021631,0.170704620853,-0.023890320642
"2pt[09]",1.0,-0.0606533604592,-0.0715658132776,0.00446148195637,-0.0379823793715,-0.0217178458914,-0.033557530857,-0.0726015772229,-0.144822743156,0.107654966679,-0.0370094296577,-0.0142891514518,-0.132987745662,0.0598339060276,0.020489535842,-0.0292462112833,-0.0806816621868,0.0370884633045,0.0593631016403,0.0132888970782,-0.0987765745989,-0.00327069951468,0.038242520608,-0.0340388283431,0.120272383892,-0.0268875617108,-0.0256182168564,-0.125470280493,0.250425033816,-0.0756676806847,0.061158016024,0.0998465016637,-0.017197296407,-0.0491546137146,-0.00136001148842,0.0420180266001,-0.168081995327,0.115031653033,-0.161452472372,0.135211325769,-0.0383642183434,-0.0407781758456,0.119708011033,-0.0876158491055,-0.110670895037,-0.104092080396,-0.0182015399201,-0.041266675052,0.155166002894,0.111908527077,-0.0660414489737,0.00410481911288,0.160956086127,0.127699945349,0.0652886704031,-0.167594008999,-0.11154685134,-0.0802528631884,0.126259029169,-0.00463426908033,-0.105742495476,0.100092569157,-0.182797484675,0.0667117506659,-0.169888761031,-0.0299188200048,0.0319990209218,0.109125698737,-0.0385503622647,0.0384716435779,0.0948211041569,-0.0998219588724,0.155181133863,-0.108091994468,0.00162968391561,-0.0692933615939,0.124909828556,0.0172401599811,-0.0933878953673,-0.010721103793,-0.0508142507375,0.0179786788564,0.0943826936865,0.0642938039447,-0.113801833203,-0.0435689099586,0.0439545527769,0.00394094843539,-0.114019125133,0.0322774025454,-0.0422007167845,0.118406740438,-0.151211215184,-0.105571365123,-0.074957462928,0.00746404128877,-0.0474325704047,-0.0320526080091,-0.0272370820437,-0.0831529839814
